"game_id","nickname","score","rating"
12009,"freebritney",397,"1716"
12010,"BetterBot",NA,"1869"
12010,"IlmanHaziq",NA,"1664"
12011,"BetterBot",538,"1648"
12011,"lindawolk",242,"1483"
12012,"BetterBot",395,"1704"
12012,"jawedshamims",398,"1863"
12013,"BetterBot",412,"1813"
12013,"GM05",334,"1809"
12014,"BetterBot",367,"1865"
12014,"marvin",436,"1777"
12015,"BetterBot",586,"1829"
12015,"Eloquent",341,"1775"
12016,"BetterBot",410,"1867"
12016,"Eloquent",406,"1775"
12017,"BetterBot",NA,"1862"
12017,"Gimhan04",NA,"1599"
12018,"BetterBot",371,"1881"
12018,"domer8t8",390,"1633"
12019,"BetterBot",NA,"1870"
12019,"JoelTeh",NA,"1539"
12020,"BetterBot",NA,"1694"
12020,"Churrrro",NA,"1764"
12021,"aster",326,"1525?"
12021,"BetterBot",377,"1858"
12022,"BetterBot",331,"1737"
12022,"Torquayfan2303",352,"1688"
12023,"BetterBot",335,"1848"
12023,"Super",389,"1891"
12024,"BetterBot",321,"1803"
12024,"james",434,"1968"
12025,"BetterBot",NA,"1694"
12025,"rcg",NA,"1701"
12026,"BetterBot",NA,"1680"
12026,"PureleyX",NA,"1753?"
12027,"Amadeus",NA,"1682"
12027,"BetterBot",NA,"1857"
12028,"BetterBot",NA,"1705"
12028,"rcg",NA,"1713"
12029,"BetterBot",NA,"1672"
12029,"freebritney",NA,"1714"
12030,"BetterBot",367,"1800"
12030,"Meith",480,"1949"
12031,"BetterBot",350,"1632"
12031,"deathstar",379,"1668"
12032,"BetterBot",480,"1668"
12032,"Oribatid",457,"1653"
12033,"BetterBot",NA,"1895"
12033,"NatthanonL",NA,"1991"
12034,"BetterBot",433,"1861"
12034,"Eloquent",366,"1775"
12035,"BetterBot",322,"1920"
12035,"Super",425,"1836"
12036,"BetterBot",315,"1832"
12036,"Eloquent",500,"1775"
12037,"BetterBot",369,"1876"
12037,"tramper",386,"2084"
12038,"BetterBot",503,"1779"
12038,"rasnz",296,"1495"
12039,"BetterBot",414,"1610"
12039,"Firebird",348,"1321"
12040,"BetterBot",393,"1835"
12040,"Brianm",423,"1847"
12041,"BetterBot",371,"1656"
12041,"deathstar",341,"1587"
12042,"BetterBot",NA,"1647"
12042,"rcg",NA,"1713"
12043,"BetterBot",349,"1612"
12043,"squonkwitch",323,"1500?"
12044,"BetterBot",NA,"1838"
12044,"marvin",NA,"1769"
12045,"BetterBot",469,"1650"
12045,"lindawolk",366,"1494"
12046,"BetterBot",405,"1606"
12046,"freebritney",335,"1794"
12047,"BetterBot",NA,"1821"
12047,"Eloquent",NA,"1775"
12048,"BetterBot",397,"1714"
12048,"Churrrro",368,"1753"
12049,"BetterBot",462,"1837"
12049,"jawedshamims",395,"1854"
12050,"BetterBot",377,"1662"
12050,"freebritney",345,"1680"
12051,"10Dots",495,"1620?"
12051,"BetterBot",387,"1774"
12052,"BetterBot",NA,"1707"
12052,"Churrrro",NA,"1652"
12053,"BetterBot",NA,"1781"
12053,"davidavid",NA,"1767"
12054,"10Dots",339,"1620?"
12054,"BetterBot",407,"1883"
12055,"BetterBot",304,"1592"
12055,"frs",299,"1757"
12056,"BetterBot",NA,"1759"
12056,"jawedshamims",NA,"1826"
12057,"BetterBot",NA,"1923"
12057,"Cookeh",NA,"1623"
12058,"BetterBot",366,"1694"
12058,"Churrrro",401,"1764"
12059,"aster",352,"1416?"
12059,"BetterBot",418,"1807"
12060,"BetterBot",NA,"1843"
12060,"KoalaJ",NA,"2016"
12061,"BetterBot",440,"1829"
12061,"jesslynThall2",438,"1730"
12062,"BetterBot",410,"1921"
12062,"Scrabble_Enjoyer27",333,"1629"
12063,"BetterBot",408,"1677"
12063,"Churrrro",355,"1764"
12064,"BetterBot",358,"1665"
12064,"rcg",365,"1713"
12065,"BetterBot",NA,"1842"
12065,"Eloquent",NA,"1775"
12066,"BetterBot",342,"1831"
12066,"NatthanonL",384,"1988"
12067,"BetterBot",356,"1794"
12067,"blitztkr",442,"1879"
12068,"BetterBot",235,"1888"
12068,"CornyG",433,"1762"
12069,"BetterBot",389,"1706"
12069,"Torquayfan2303",394,"1724"
12070,"BetterBot",325,"1604"
12070,"EMC",419,"1551"
12071,"BetterBot",428,"1718"
12071,"PVMG",402,"1843"
12072,"BetterBot",528,"1608"
12072,"deathstar",319,"1639"
12073,"BetterBot",423,"1868"
12073,"ChokYanJia1118",326,"1616"
12074,"BetterBot",434,"1847"
12074,"marvin",397,"1757"
12075,"BetterBot",NA,"1884"
12075,"squashy",NA,"1800"
12076,"BetterBot",376,"1880"
12076,"franvi",355,"1671"
12077,"BetterBot",385,"1884"
12077,"davidavid",323,"1762"
12078,"BetterBot",373,"1860"
12078,"JUSTIN_MEB2101A",355,"1884"
12079,"BetterBot",352,"1653"
12079,"freebritney",422,"1758"
12080,"BetterBot",279,"1648"
12080,"jaundiced",251,"1621"
12081,"BetterBot",384,"1809"
12081,"Mohd.Irfan",346,"1605"
12082,"BetterBot",NA,"1785"
12082,"Cepheid",NA,"1705"
12083,"BetterBot",401,"1828"
12083,"JoelTeh",285,"1543"
12084,"akyang",297,"1357?"
12084,"BetterBot",480,"1904"
12085,"BetterBot",306,"1572"
12085,"EMC",331,"1448"
12086,"BetterBot",366,"1764"
12086,"Torquayfan2303",380,"1738"
12087,"BetterBot",401,"1911"
12087,"Mohd.Irfan",291,"1568"
12088,"BetterBot",388,"1859"
12088,"Eloquent",479,"1775"
12089,"BetterBot",NA,"1848"
12089,"Zatcool",NA,"1742?"
12090,"BetterBot",NA,"1822"
12090,"HAM",NA,"1800"
12091,"BetterBot",368,"1806"
12091,"Super",548,"1836"
12092,"BetterBot",316,"1677"
12092,"Churrrro",402,"1764"
12093,"BetterBot",487,"1716"
12093,"PureleyX",321,"1679"
12094,"BetterBot",383,"1694"
12094,"Churrrro",322,"1764"
12095,"BetterBot",480,"1826"
12095,"squashy",409,"1674"
12096,"BetterBot",497,"1930"
12096,"domer8t8",315,"1587"
12097,"BetterBot",395,"1609"
12097,"Krebsy",361,"1526"
12098,"BetterBot",467,"1766"
12098,"jawedshamims",406,"1819"
12099,"BetterBot",316,"1827"
12099,"Eloquent",428,"1775"
12100,"BetterBot",413,"1903"
12100,"GOHYUFEN_PEB1109",365,"1777"
12101,"BetterBot",532,"1862"
12101,"Titus",274,"1860"
12102,"BetterBot",369,"1827"
12102,"Eloquent",395,"1775"
12103,"BetterBot",460,"1720"
12103,"Churrrro",350,"1683"
12104,"Anita",374,"1562"
12104,"BetterBot",363,"1655"
12105,"BetterBot",364,"1760"
12105,"GM1109",347,"1777"
12106,"BetterBot",375,"1896"
12106,"Eloquent",418,"1775"
12107,"BetterBot",438,"1845"
12107,"heyitsOlive",558,"1516"
12108,"BetterBot",NA,"1684"
12108,"jaundiced",NA,"1625"
12109,"BetterBot",NA,"1790"
12109,"Crookshanks",NA,"1777"
12110,"BetterBot",337,"1792"
12110,"davidavid",345,"1746"
12111,"BetterBot",455,"1858"
12111,"Thuban",352,"1623"
12112,"BetterBot",348,"1799"
12112,"IlmanHaziq",354,"1781"
12113,"BetterBot",406,"1898"
12113,"marvin",489,"1708"
12114,"BetterBot",NA,"1622"
12114,"wuffy",NA,"1417"
12115,"BetterBot",NA,"1666"
12115,"GPeters",NA,"1513"
12116,"BetterBot",402,"1715"
12116,"Panda456",389,"1374?"
12117,"BetterBot",NA,"1678"
12117,"Churrrro",NA,"1724"
12118,"BetterBot",356,"1885"
12118,"Super",410,"1871"
12119,"BetterBot",322,"1839"
12119,"NatthanonL",590,"1929"
12120,"BetterBot",452,"1614"
12120,"freebritney",430,"1728"
12121,"BetterBot",NA,"1843"
12121,"franvi",NA,"1729"
12122,"BetterBot",NA,"1859"
12122,"KateMontes",NA,"1871"
12123,"BetterBot",296,"1619"
12123,"freebritney",424,"1723"
12124,"BetterBot",NA,"1694"
12124,"GPeters",NA,"1488"
12125,"BetterBot",292,"1694"
12125,"rcg",525,"1701"
12126,"BetterBot",NA,"1641"
12126,"bobcubed",NA,"1301?"
12127,"BetterBot",NA,"1789"
12127,"PrimordialOne",NA,"1600"
12128,"BetterBot",461,"1906"
12128,"Crystal08",303,"1802"
12129,"BetterBot",397,"1817"
12129,"Thumaltk",370,"1480?"
12130,"BetterBot",460,"1694"
12130,"rcg",328,"1701"
12131,"BetterBot",431,"1850"
12131,"heyitsOlive",322,"1564"
12132,"BetterBot",336,"1639"
12132,"gppa",395,"1626"
12133,"BetterBot",NA,"1578"
12133,"thellamalord",NA,"1536?"
12134,"BetterBot",349,"1673"
12134,"Phonnaphat",403,"1222"
12135,"BetterBot",452,"1667"
12135,"Churrrro",311,"1734"
12136,"BetterBot",NA,"1633"
12136,"bobcubed",NA,"1301?"
12137,"BetterBot",441,"1768"
12137,"Knight2014",297,"1662"
12138,"BetterBot",282,"1879"
12138,"marvin",311,"1764"
12139,"BetterBot",375,"1776"
12139,"VOEITON",270,"1587?"
12140,"BetterBot",NA,"1765"
12140,"CornyG",NA,"1734"
12141,"BetterBot",417,"1685"
12141,"rcg",369,"1713"
12142,"BetterBot",NA,"1576"
12142,"PureleyX",NA,"1746"
12143,"BetterBot",NA,"1677"
12143,"rcg",NA,"1684"
12144,"BetterBot",376,"1820"
12144,"Soybadz01",390,"1882"
12145,"BetterBot",419,"1814"
12145,"blitztkr",375,"1904"
12146,"BetterBot",NA,"1741"
12146,"Kabashibi",NA,"1677"
12147,"BetterBot",420,"1671"
12147,"JNag",368,"1662?"
12148,"BetterBot",387,"1901"
12148,"Xerxes",426,"1708"
12149,"BetterBot",426,"1814"
12149,"davidavid",379,"1767"
12150,"BetterBot",NA,"1769"
12150,"blitztkr",NA,"1914"
12151,"BetterBot",376,"1769"
12151,"dezinga",324,"1932"
12152,"BetterBot",371,"1727"
12152,"jawedshamims",444,"1842"
12153,"BetterBot",NA,"1882"
12153,"bifftufc",NA,"1760"
12154,"BetterBot",355,"1916"
12154,"Eloquent",461,"1775"
12155,"BetterBot",NA,"1893"
12155,"Eloquent",NA,"1775"
12156,"BetterBot",NA,"1632"
12156,"WordyPop",NA,"1488"
12157,"BetterBot",449,"1883"
12157,"Helenliu",314,"1296"
12158,"BetterBot",431,"1834"
12158,"Super",312,"1868"
12159,"BetterBot",382,"1825"
12159,"domer8t8",312,"1636"
12160,"BetterBot",407,"1613"
12160,"cccc",419,"1557"
12161,"Aeolian",317,"1444"
12161,"BetterBot",414,"1869"
12162,"BetterBot",394,"1833"
12162,"franvi",326,"1628?"
12163,"10Dots",NA,"1620?"
12163,"BetterBot",NA,"1836"
12164,"BetterBot",NA,"1815"
12164,"tramper",NA,"2012"
12165,"BetterBot",457,"1581"
12165,"vanwinkle",232,"1416"
12166,"BetterBot",NA,"1733"
12166,"gerald0506",NA,"1879"
12167,"BetterBot",397,"1831"
12167,"dezinga",388,"1942"
12168,"BetterBot",337,"1667"
12168,"rcg",420,"1684"
12169,"BetterBot",414,"1651"
12169,"EMC",371,"1550"
12170,"BetterBot",346,"1681"
12170,"riverquean",451,"1777"
12171,"bensmum",315,"1900"
12171,"BetterBot",443,"1825"
12172,"BetterBot",482,"1628"
12172,"freebritney",249,"1714"
12173,"BetterBot",336,"1853"
12173,"Mrdarry",355,"1368?"
12174,"BetterBot",272,"1903"
12174,"wawayaya",381,"1869"
12175,"BetterBot",389,"1679"
12175,"vince",416,"1649"
12176,"Basonomia28",238,"1500?"
12176,"BetterBot",429,"1756"
12177,"BetterBot",286,"1726"
12177,"markuz",358,"1679"
12178,"BetterBot",308,"1677"
12178,"Churrrro",347,"1764"
12179,"BetterBot",NA,"1688"
12179,"Kairos",NA,"1702"
12180,"BetterBot",NA,"1843"
12180,"MagiKrap",NA,"1719"
12181,"BetterBot",428,"1709"
12181,"deathstar",375,"1676"
12182,"BetterBot",NA,"1648"
12182,"mizhubbard",NA,"1621"
12183,"BetterBot",NA,"1850"
12183,"Eloquent",NA,"1775"
12184,"BetterBot",367,"1888"
12184,"englishcarnivalsbh",274,"1617"
12185,"BetterBot",412,"1826"
12185,"Eloquent",466,"1775"
12186,"BetterBot",NA,"1781"
12186,"Illuzion",NA,"1165"
12187,"BetterBot",NA,"1680"
12187,"Churrrro",NA,"1764"
12188,"BetterBot",371,"1871"
12188,"Super",386,"1820"
12189,"BetterBot",NA,"1857"
12189,"YuRou",NA,"1552"
12190,"BetterBot",352,"1798"
12190,"Eloquent",464,"1775"
12191,"Akiff",NA,"1941"
12191,"BetterBot",NA,"1717"
12192,"BetterBot",NA,"1910"
12192,"SoKoSteve",NA,"1833?"
12193,"BetterBot",NA,"1641"
12193,"Churrrro",NA,"1732"
12194,"BetterBot",448,"1839"
12194,"HaresRao",220,"1470"
12195,"BetterBot",414,"1680"
12195,"rcg",253,"1701"
12196,"Anita",351,"1513"
12196,"BetterBot",447,"1645"
12197,"BetterBot",274,"1655"
12197,"jocelot",342,"1526"
12198,"aster",NA,"1416?"
12198,"BetterBot",NA,"1807"
12199,"BetterBot",NA,"1711"
12199,"Kabashibi",NA,"1675"
12200,"BetterBot",368,"1630"
12200,"scaredy",394,"1614"
12201,"BetterBot",390,"1698"
12201,"EMC",409,"1505"
12202,"BetterBot",397,"1783"
12202,"Mohd.Irfan",314,"1609"
12203,"BetterBot",NA,"1880"
12203,"Meith",NA,"1914"
12204,"BetterBot",246,"1876"
12204,"Eloquent",512,"1775"
12205,"BetterBot",NA,"1682"
12205,"vince",NA,"1679"
12206,"BetterBot",378,"1790"
12206,"Shedz17",468,"1884?"
12207,"BetterBot",488,"1783"
12207,"Kabashibi",326,"1592"
12208,"BetterBot",363,"1577"
12208,"riverquean",422,"1799"
12209,"BetterBot",338,"1815"
12209,"marvin",421,"1801"
12210,"BetterBot",399,"1694"
12210,"Churrrro",425,"1764"
12211,"BetterBot",NA,"1828"
12211,"EUJI_PBC2037",NA,"1675"
12212,"BetterBot",390,"1634"
12212,"EMC",375,"1504"
12213,"aster",NA,"1439?"
12213,"BetterBot",NA,"1828"
12214,"BetterBot",317,"1864"
12214,"Eloquent",405,"1775"
12215,"BetterBot",NA,"1869"
12215,"marvin",NA,"1773"
12216,"BetterBot",NA,"1829"
12216,"JoelTeh",NA,"1533"
12217,"BetterBot",500,"1858"
12217,"davidavid",328,"1753"
12218,"BetterBot",327,"1832"
12218,"Eloquent",483,"1775"
12219,"BetterBot",302,"1856"
12219,"Eloquent",477,"1775"
12220,"BetterBot",414,"1908"
12220,"marvin",370,"1696"
12221,"BetterBot",274,"1749"
12221,"PrimordialOne",330,"1654"
12222,"BetterBot",NA,"1906"
12222,"marvin",NA,"1736"
12223,"BetterBot",336,"1612"
12223,"Gtowngrad",159,"1289"
12224,"BetterBot",NA,"1728"
12224,"squashy",NA,"1685"
12225,"BetterBot",422,"1833"
12225,"Eloquent",497,"1775"
12226,"BetterBot",315,"1879"
12226,"salmonsays",596,"2089"
12227,"BetterBot",NA,"1644"
12227,"condorave",NA,"1749"
12228,"BetterBot",307,"1680"
12228,"rcg",484,"1684"
12229,"BetterBot",406,"1894"
12229,"marvin",355,"1710"
12230,"Basonomia28",376,"1500?"
12230,"BetterBot",371,"1756"
12231,"BetterBot",346,"1820"
12231,"KateMontes",408,"1884"
12232,"BetterBot",302,"1706"
12232,"rcg",229,"1713"
12233,"BetterBot",320,"1714"
12233,"rcg",418,"1684"
12234,"BetterBot",416,"1820"
12234,"Crystal08",429,"1721"
12235,"BetterBot",334,"1846"
12235,"MimiH",339,"1815"
12236,"BetterBot",NA,"1643"
12236,"vince",NA,"1662"
12237,"BetterBot",NA,"1794"
12237,"dezinga",NA,"1947"
12238,"Amadeus",288,"1686"
12238,"BetterBot",430,"1783"
12239,"BetterBot",466,"1805"
12239,"Unwoogler",270,NA
12240,"BetterBot",NA,"1656"
12240,"vince",NA,"1662"
12241,"BetterBot",407,"1678"
12241,"Kairos",330,"1725"
12242,"BetterBot",NA,"1653"
12242,"riverquean",NA,"1806"
12243,"BetterBot",433,"1685"
12243,"cccc",336,"1604"
12244,"BetterBot",NA,"1852"
12244,"godzilla",NA,"1715"
12245,"BetterBot",391,"1626"
12245,"Spidervillain",454,"1862"
12246,"BetterBot",407,"1629"
12246,"Gtowngrad",345,"1273"
12247,"BetterBot",NA,"1810"
12247,"TimothySean",NA,"1608"
12248,"BetterBot",350,"1622"
12248,"Sharo",333,"1553"
12249,"BetterBot",467,"1625"
12249,"mizhubbard",327,"1639"
12250,"BetterBot",341,"1873"
12250,"marvin",488,"1731"
12251,"BetterBot",540,"1802"
12251,"EUJI_PBC2037",275,"1688"
12252,"BetterBot",405,"1791"
12252,"dezinga",362,"1911"
12253,"BetterBot",367,"1694"
12253,"Churrrro",265,"1764"
12254,"BetterBot",394,"1800"
12254,"NoBrain",338,"1652?"
12255,"BetterBot",438,"1821"
12255,"Lola",294,"1791"
12256,"BetterBot",NA,"1804"
12256,"Manuuuuu",NA,"1658"
12257,"BetterBot",441,"1831"
12257,"franvi",338,"1659"
12258,"BetterBot",NA,"1835"
12258,"JoelTeh",NA,"1532"
12259,"BetterBot",288,"1639"
12259,"Churrrro",450,"1758"
12260,"BetterBot",346,"1644"
12260,"GPeters",421,"1528"
12261,"BetterBot",384,"1719"
12261,"Jammiwam",296,"1503"
12262,"BetterBot",NA,"1830"
12262,"Pramit_06",NA,"1579"
12263,"BetterBot",NA,"1796"
12263,"CornyG",NA,"1819"
12264,"BetterBot",325,"1729"
12264,"browndav",385,"1637"
12265,"BetterBot",385,"1639"
12265,"cccc",459,"1527"
12266,"BetterBot",387,"1657"
12266,"rcg",407,"1713"
12267,"BetterBot",NA,"1836"
12267,"CornyG",NA,"1718"
12268,"BetterBot",NA,"1678"
12268,"Churrrro",NA,"1737"
12269,"BetterBot",NA,"1811"
12269,"blitztkr",NA,"1940"
12270,"BetterBot",428,"1828"
12270,"Super",330,"1912"
12271,"ballarat",414,"1469"
12271,"BetterBot",381,"1638"
12272,"BetterBot",461,"1815"
12272,"cayden",393,"1866"
12273,"BetterBot",452,"1789"
12273,"sharpeners",412,"1333?"
12274,"BetterBot",292,"1624"
12274,"vince",366,"1673"
12275,"BetterBot",NA,"1815"
12275,"domer8t8",NA,"1620"
12276,"BetterBot",NA,"1611"
12276,"Churrrro",NA,"1652"
12277,"AWFUL",372,"2008"
12277,"BetterBot",263,"1841"
12278,"BetterBot",242,"1852"
12278,"Lola",202,"1910"
12279,"BetterBot",436,"1848"
12279,"FIZARINAOSMAN",226,"1341"
12280,"BetterBot",NA,"1907"
12280,"Eloquent",NA,"1775"
12281,"BetterBot",415,"1700"
12281,"deathstar",264,"1653"
12282,"BetterBot",NA,"1846"
12282,"Eloquent",NA,"1775"
12283,"BetterBot",458,"1942"
12283,"earth",310,"1871"
12284,"BetterBot",356,"1857"
12284,"marvin",364,"1786"
12285,"BetterBot",367,"1762"
12285,"PrimordialOne",377,"1669"
12286,"BetterBot",NA,"1894"
12286,"Eloquent",NA,"1775"
12287,"BetterBot",NA,"1611"
12287,"kyjo55555",NA,"1498?"
12288,"BetterBot",346,"1855"
12288,"Crookshanks",373,"1826"
12289,"BetterBot",370,"1611"
12289,"katrushka",284,"1528"
12290,"BetterBot",370,"1652"
12290,"mcqueen",375,"1580"
12291,"BetterBot",374,"1601"
12291,"EMC",350,"1531"
12292,"BetterBot",NA,"1627"
12292,"EMC",NA,"1533"
12293,"BetterBot",392,"1806"
12293,"Lola",455,"1674"
12294,"BetterBot",NA,"1861"
12294,"Xerxes",NA,"1699"
12295,"BetterBot",391,"1729"
12295,"riverquean",351,"1777"
12296,"BetterBot",470,"1726"
12296,"Kannan_S",367,"1613"
12297,"BetterBot",271,"1811"
12297,"MEHAAN",525,"1705"
12298,"BetterBot",402,"1673"
12298,"Churrrro",384,"1729"
12299,"ballarat",408,"1536"
12299,"BetterBot",367,"1706"
12300,"BetterBot",342,"1799"
12300,"Xerxes",383,"1657"
12301,"BetterBot",NA,"1830"
12301,"Eloquent",NA,"1775"
12302,"BetterBot",349,"1644"
12302,"Jammiwam",293,"1532"
12303,"BetterBot",NA,"1835"
12303,"Lola",NA,"1796"
12304,"BetterBot",298,"1834"
12304,"Mohd.Irfan",277,"1609"
12305,"BetterBot",414,"1823"
12305,"Vinesh",363,"1356"
12306,"BetterBot",330,"1711"
12306,"markuz",414,"1698"
12307,"1ox",289,"1440?"
12307,"BetterBot",472,"1598"
12308,"BetterBot",315,"1890"
12308,"marvin",431,"1752"
12309,"BetterBot",476,"1834"
12309,"depoa",216,"1747"
12310,"BetterBot",292,"1716"
12310,"bobcubed",455,"1273"
12311,"BetterBot",445,"1683"
12311,"Churrrro",360,"1652"
12312,"BetterBot",273,"1822"
12312,"Eloquent",493,"1775"
12313,"BetterBot",426,"1857"
12313,"dezinga",439,"1938"
12314,"BetterBot",419,"1854"
12314,"Xerxes",295,"1664"
12315,"BetterBot",343,"1851"
12315,"blitztkr",408,"1965"
12316,"BetterBot",393,"1767"
12316,"GNIK",415,"2014"
12317,"BetterBot",362,"1632"
12317,"GPeters",343,"1505"
12318,"BetterBot",NA,"1828"
12318,"Choenix",NA,"1908"
12319,"BetterBot",391,"1680"
12319,"Sleekit",303,"1360"
12320,"BetterBot",298,"1670"
12320,"Swaits",334,"1607"
12321,"BetterBot",472,"1714"
12321,"Dugusan1",321,"1542"
12322,"BetterBot",308,"1639"
12322,"EMC",400,"1499"
12323,"BetterBot",304,"1782"
12323,"blitztkr",505,"1946"
12324,"BetterBot",NA,"1862"
12324,"marvin",NA,"1742"
12325,"BetterBot",417,"1576"
12325,"Swaits",312,"1604"
12326,"BetterBot",NA,"1683"
12326,"rcg",NA,"1713"
12327,"bensmum",361,"1662"
12327,"BetterBot",460,"1814"
12328,"BetterBot",295,"1891"
12328,"Super",517,"1894"
12329,"BetterBot",327,"1875"
12329,"Emeryz",439,"1733"
12330,"BetterBot",345,"1857"
12330,"Eloquent",409,"1775"
12331,"BetterBot",337,"1759"
12331,"tramper",364,"2079"
12332,"BetterBot",423,"1814"
12332,"Xerxes",311,"1810"
12333,"BetterBot",NA,"1587"
12333,"Unwoogler",NA,NA
12334,"BetterBot",NA,"1714"
12334,"rcg",NA,"1684"
12335,"BetterBot",NA,"1849"
12335,"Eloquent",NA,"1775"
12336,"aster",298,"1416?"
12336,"BetterBot",379,"1848"
12337,"BetterBot",374,"1759"
12337,"Eloquent",372,"1775"
12338,"bensmum",353,"1713"
12338,"BetterBot",432,"1791"
12339,"BetterBot",366,"1579"
12339,"kyjo55555",302,"1573?"
12340,"BetterBot",309,"1702"
12340,"jaundiced",396,"1549"
12341,"BetterBot",477,"1804"
12341,"Mohd.Irfan",305,"1605"
12342,"BetterBot",405,"1789"
12342,"Kabashibi",335,"1589"
12343,"BetterBot",NA,"1675"
12343,"EMC",NA,"1521"
12344,"BetterBot",364,"1876"
12344,"Eloquent",476,"1775"
12345,"BetterBot",NA,"1775"
12345,"franvi",NA,"1659"
12346,"BetterBot",346,"1720"
12346,"Churrrro",326,"1683"
12347,"BetterBot",NA,"1880"
12347,"MagiKrap",NA,"1739"
12348,"BetterBot",360,"1922"
12348,"DinulRanaweera",448,"1858"
12349,"BetterBot",NA,"1836"
12349,"Pramit_06",NA,"1573"
12350,"BetterBot",379,"1619"
12350,"Lydker",365,"1665"
12351,"BetterBot",335,"1652"
12351,"freebritney",370,"1674"
12352,"BetterBot",NA,"1794"
12352,"earth",NA,"1812"
12353,"BetterBot",432,"1850"
12353,"blitztkr",360,"1936"
12354,"BetterBot",456,"1591"
12354,"freebritney",288,"1753"
12355,"BetterBot",292,"1887"
12355,"tramper",426,"2107"
12356,"BetterBot",NA,"1683"
12356,"Churrrro",NA,"1652"
12357,"BetterBot",317,"1818"
12357,"Eloquent",518,"1775"
12358,"BetterBot",NA,"1844"
12358,"dezinga",NA,"1935"
12359,"BetterBot",434,"1764"
12359,"Eloquent",328,"1775"
12360,"BetterBot",NA,"1840"
12360,"marvin",NA,"1766"
12361,"BetterBot",346,"1694"
12361,"rcg",339,"1701"
12362,"BetterBot",360,"1851"
12362,"drix74",270,"1707"
12363,"BetterBot",NA,"1790"
12363,"drmcmoo",NA,"1978"
12364,"BetterBot",420,"1662"
12364,"vince",336,"1660"
12365,"BetterBot",NA,"1663"
12365,"EMC",NA,"1538"
12366,"BetterBot",415,"1795"
12366,"Super",429,"1834"
12367,"BetterBot",325,"1811"
12367,"marvin",284,"1795"
12368,"BetterBot",326,"1640"
12368,"deathstar",332,"1690"
12369,"BetterBot",370,"1824"
12369,"Emeryz",285,"1742"
12370,"BetterBot",325,"1586"
12370,"condorave",361,"1770"
12371,"BetterBot",356,"1812"
12371,"Pasindu26",416,"1634"
12372,"BetterBot",271,"1672"
12372,"Churrrro",317,"1652"
12373,"BetterBot",NA,"1845"
12373,"Meith",NA,"1923"
12374,"BetterBot",522,"1801"
12374,"dezinga",400,"1939"
12375,"BetterBot",357,"1650"
12375,"Sluggin24",383,"1554"
12376,"BetterBot",342,"1878"
12376,"Maulanapa",384,"1665"
12377,"BetterBot",357,"1773"
12377,"domer8t8",353,"1659"
12378,"BetterBot",308,"1671"
12378,"riverquean",432,"1766"
12379,"BetterBot",NA,"1909"
12379,"lindawolk",NA,"1500?"
12380,"BetterBot",NA,"1870"
12380,"Macktox",NA,"1649?"
12381,"BetterBot",438,"1845"
12381,"englishcarnivalsbh",254,"1561"
12382,"BetterBot",400,"1880"
12382,"CornyG",363,"1747"
12383,"BetterBot",NA,"1810"
12383,"cocoapuffs",NA,"1765"
12384,"BetterBot",437,"1568"
12384,"frs",366,"1779"
12385,"BetterBot",NA,"1815"
12385,"GM1109",NA,"1759"
12386,"BetterBot",409,"1626"
12386,"GPeters",307,"1571"
12387,"BetterBot",439,"1674"
12387,"GPeters",367,"1502"
12388,"Anita",NA,"1579"
12388,"BetterBot",NA,"1646"
12389,"BetterBot",308,"1792"
12389,"VOEITON",423,"1587?"
12390,"BetterBot",NA,"1886"
12390,"Torquayfan2303",NA,"1866"
12391,"BetterBot",352,"1739"
12391,"squashy",326,"1692"
12392,"BetterBot",452,"1667"
12392,"freebritney",375,"1718"
12393,"BetterBot",NA,"1795"
12393,"Pramit_06",NA,"1692"
12394,"BetterBot",393,"1834"
12394,"marvin",408,"1772"
12395,"BetterBot",339,"1921"
12395,"marvin",392,"1722"
12396,"BetterBot",381,"1650"
12396,"GPeters",322,"1479"
12397,"Anita",447,"1543"
12397,"BetterBot",380,"1636"
12398,"BetterBot",415,"1861"
12398,"Wowwow",314,"1492"
12399,"BetterBot",NA,"1904"
12399,"Super",NA,"1852"
12400,"Anita",361,"1614"
12400,"BetterBot",441,"1666"
12401,"BetterBot",369,"1852"
12401,"Emeryz",377,"1694"
12402,"BetterBot",367,"1662"
12402,"deathstar",307,"1644"
12403,"BetterBot",NA,"1680"
12403,"Churrrro",NA,"1764"
12404,"BetterBot",386,"1582"
12404,"mizhubbard",355,"1565"
12405,"BetterBot",396,"1646"
12405,"jarrs",321,"1467"
